X,Y,Z,formation
74.7,330.0,-55.950000000000045,1.0
74.7,330.0,-33.569999999999936,1.0
74.7,330.0,-11.19,1.0
74.7,350.0,-78.32999999999993,1.0
74.7,350.0,-55.950000000000045,1.0
74.7,350.0,-33.569999999999936,1.0
74.7,350.0,-11.19,1.0
74.7,370.0,-78.32999999999993,1.0
74.7,370.0,-55.950000000000045,1.0
74.7,370.0,-33.569999999999936,1.0
74.7,370.0,-11.19,1.0
74.7,390.0,-78.32999999999993,1.0
74.7,390.0,-55.950000000000045,1.0
74.7,390.0,-33.569999999999936,1.0
74.7,390.0,-11.19,1.0
74.7,410.0,-55.950000000000045,1.0
74.7,410.0,-33.569999999999936,1.0
74.7,410.0,-11.19,1.0
74.7,430.0,-55.950000000000045,1.0
74.7,430.0,-33.569999999999936,1.0
74.7,430.0,-11.19,1.0
74.7,450.0,-55.950000000000045,1.0
74.7,450.0,-33.569999999999936,1.0
74.7,450.0,-11.19,1.0
74.7,470.0,-55.950000000000045,1.0
74.7,470.0,-33.569999999999936,1.0
74.7,470.0,-11.19,1.0
74.7,490.0,-55.950000000000045,1.0
74.7,490.0,-33.569999999999936,1.0
74.7,490.0,-11.19,1.0
74.7,510.0,-55.950000000000045,1.0
74.7,510.0,-33.569999999999936,1.0
74.7,510.0,-11.19,1.0
74.7,530.0,-55.950000000000045,1.0
74.7,530.0,-33.569999999999936,1.0
74.7,530.0,-11.19,1.0
74.7,550.0,-55.950000000000045,1.0
74.7,550.0,-33.569999999999936,1.0
74.7,550.0,-11.19,1.0
74.7,570.0,-55.950000000000045,1.0
74.7,570.0,-33.569999999999936,1.0
74.7,570.0,-11.19,1.0
74.7,590.0,-55.950000000000045,1.0
74.7,590.0,-33.569999999999936,1.0
74.7,590.0,-11.19,1.0
74.7,610.0,-55.950000000000045,1.0
74.7,610.0,-33.569999999999936,1.0
74.7,610.0,-11.19,1.0
74.7,630.0,-55.950000000000045,1.0
74.7,630.0,-33.569999999999936,1.0
74.7,630.0,-11.19,1.0
74.7,650.0,-55.950000000000045,1.0
74.7,650.0,-33.569999999999936,1.0
74.7,650.0,-11.19,1.0
74.7,670.0,-55.950000000000045,1.0
74.7,670.0,-33.569999999999936,1.0
74.7,670.0,-11.19,1.0
74.7,690.0,-33.569999999999936,1.0
74.7,690.0,-11.19,1.0
74.7,710.0,-33.569999999999936,1.0
74.7,710.0,-11.19,1.0
74.7,730.0,-33.569999999999936,1.0
74.7,730.0,-11.19,1.0
74.7,750.0,-33.569999999999936,1.0
74.7,750.0,-11.19,1.0
74.7,770.0,-33.569999999999936,1.0
74.7,770.0,-11.19,1.0
74.7,790.0,-33.569999999999936,1.0
74.7,790.0,-11.19,1.0
74.7,810.0,-33.569999999999936,1.0
74.7,810.0,-11.19,1.0
74.7,830.0,-33.569999999999936,1.0
74.7,830.0,-11.19,1.0
74.7,850.0,-33.569999999999936,1.0
74.7,850.0,-11.19,1.0
74.7,870.0,-33.569999999999936,1.0
74.7,870.0,-11.19,1.0
74.7,890.0,-33.569999999999936,1.0
74.7,890.0,-11.19,1.0
74.7,910.0,-33.569999999999936,1.0
74.7,910.0,-11.19,1.0
74.7,930.0,-33.569999999999936,1.0
74.7,930.0,-11.19,1.0
74.7,950.0,-33.569999999999936,1.0
74.7,950.0,-11.19,1.0
74.7,970.0,-33.569999999999936,1.0
74.7,970.0,-11.19,1.0
74.7,990.0,-33.569999999999936,1.0
74.7,990.0,-11.19,1.0
104.58,10.0,-100.71000000000004,1.0
104.58,10.0,-78.32999999999993,1.0
104.58,10.0,-55.950000000000045,1.0
104.58,10.0,-33.569999999999936,1.0
104.58,10.0,-11.19,1.0
104.58,30.0,-100.71000000000004,1.0
104.58,30.0,-78.32999999999993,1.0
104.58,30.0,-55.950000000000045,1.0
104.58,30.0,-33.569999999999936,1.0
104.58,30.0,-11.19,1.0
104.58,50.0,-100.71000000000004,1.0
104.58,50.0,-78.32999999999993,1.0
104.58,50.0,-55.950000000000045,1.0
104.58,50.0,-33.569999999999936,1.0
104.58,50.0,-11.19,1.0
104.58,70.0,-100.71000000000004,1.0
104.58,70.0,-78.32999999999993,1.0
104.58,70.0,-55.950000000000045,1.0
104.58,70.0,-33.569999999999936,1.0
104.58,70.0,-11.19,1.0
104.58,90.0,-100.71000000000004,1.0
104.58,90.0,-78.32999999999993,1.0
104.58,90.0,-55.950000000000045,1.0
104.58,90.0,-33.569999999999936,1.0
104.58,90.0,-11.19,1.0
104.58,110.0,-100.71000000000004,1.0
104.58,110.0,-78.32999999999993,1.0
104.58,110.0,-55.950000000000045,1.0
104.58,110.0,-33.569999999999936,1.0
104.58,110.0,-11.19,1.0
104.58,130.0,-100.71000000000004,1.0
104.58,130.0,-78.32999999999993,1.0
104.58,130.0,-55.950000000000045,1.0
104.58,130.0,-33.569999999999936,1.0
104.58,130.0,-11.19,1.0
104.58,150.0,-100.71000000000004,1.0
104.58,150.0,-78.32999999999993,1.0
104.58,150.0,-55.950000000000045,1.0
104.58,150.0,-33.569999999999936,1.0
104.58,150.0,-11.19,1.0
104.58,170.0,-78.32999999999993,1.0
104.58,170.0,-55.950000000000045,1.0
104.58,170.0,-33.569999999999936,1.0
104.58,170.0,-11.19,1.0
104.58,190.0,-78.32999999999993,1.0
104.58,190.0,-55.950000000000045,1.0
104.58,190.0,-33.569999999999936,1.0
104.58,190.0,-11.19,1.0
104.58,210.0,-78.32999999999993,1.0
104.58,210.0,-55.950000000000045,1.0
104.58,210.0,-33.569999999999936,1.0
104.58,210.0,-11.19,1.0
104.58,230.0,-78.32999999999993,1.0
104.58,230.0,-55.950000000000045,1.0
104.58,230.0,-33.569999999999936,1.0
104.58,230.0,-11.19,1.0
104.58,250.0,-78.32999999999993,1.0
104.58,250.0,-55.950000000000045,1.0
104.58,250.0,-33.569999999999936,1.0
104.58,250.0,-11.19,1.0
104.58,270.0,-78.32999999999993,1.0
104.58,270.0,-55.950000000000045,1.0
104.58,270.0,-33.569999999999936,1.0
104.58,270.0,-11.19,1.0
104.58,290.0,-78.32999999999993,1.0
104.58,290.0,-55.950000000000045,1.0
104.58,290.0,-33.569999999999936,1.0
104.58,290.0,-11.19,1.0
104.58,310.0,-78.32999999999993,1.0
104.58,310.0,-55.950000000000045,1.0
104.58,310.0,-33.569999999999936,1.0
104.58,310.0,-11.19,1.0
104.58,330.0,-78.32999999999993,1.0
104.58,330.0,-55.950000000000045,1.0
104.58,330.0,-33.569999999999936,1.0
104.58,330.0,-11.19,1.0
104.58,350.0,-78.32999999999993,1.0
104.58,350.0,-55.950000000000045,1.0
104.58,350.0,-33.569999999999936,1.0
104.58,350.0,-11.19,1.0
104.58,370.0,-78.32999999999993,1.0
104.58,370.0,-55.950000000000045,1.0
104.58,370.0,-33.569999999999936,1.0
104.58,370.0,-11.19,1.0
104.58,390.0,-78.32999999999993,1.0
104.58,390.0,-55.950000000000045,1.0
104.58,390.0,-33.569999999999936,1.0
104.58,390.0,-11.19,1.0
104.58,410.0,-78.32999999999993,1.0
104.58,410.0,-55.950000000000045,1.0
104.58,410.0,-33.569999999999936,1.0
104.58,410.0,-11.19,1.0
104.58,430.0,-78.32999999999993,1.0
104.58,430.0,-55.950000000000045,1.0
104.58,430.0,-33.569999999999936,1.0
104.58,430.0,-11.19,1.0
104.58,450.0,-78.32999999999993,1.0
104.58,450.0,-55.950000000000045,1.0
104.58,450.0,-33.569999999999936,1.0
104.58,450.0,-11.19,1.0
104.58,470.0,-55.950000000000045,1.0
104.58,470.0,-33.569999999999936,1.0
104.58,470.0,-11.19,1.0
104.58,490.0,-55.950000000000045,1.0
104.58,490.0,-33.569999999999936,1.0
104.58,490.0,-11.19,1.0
104.58,510.0,-55.950000000000045,1.0
104.58,510.0,-33.569999999999936,1.0
104.58,510.0,-11.19,1.0
104.58,530.0,-55.950000000000045,1.0
104.58,530.0,-33.569999999999936,1.0
104.58,530.0,-11.19,1.0
104.58,550.0,-55.950000000000045,1.0
104.58,550.0,-33.569999999999936,1.0
104.58,550.0,-11.19,1.0
104.58,570.0,-55.950000000000045,1.0
104.58,570.0,-33.569999999999936,1.0
104.58,570.0,-11.19,1.0
104.58,590.0,-55.950000000000045,1.0
104.58,590.0,-33.569999999999936,1.0
104.58,590.0,-11.19,1.0
104.58,610.0,-55.950000000000045,1.0
104.58,610.0,-33.569999999999936,1.0
104.58,610.0,-11.19,1.0
104.58,630.0,-55.950000000000045,1.0
104.58,630.0,-33.569999999999936,1.0
104.58,630.0,-11.19,1.0
104.58,650.0,-55.950000000000045,1.0
104.58,650.0,-33.569999999999936,1.0
104.58,650.0,-11.19,1.0
104.58,670.0,-55.950000000000045,1.0
104.58,670.0,-33.569999999999936,1.0
104.58,670.0,-11.19,1.0
104.58,690.0,-55.950000000000045,1.0
104.58,690.0,-33.569999999999936,1.0
104.58,690.0,-11.19,1.0
104.58,710.0,-55.950000000000045,1.0
104.58,710.0,-33.569999999999936,1.0
104.58,710.0,-11.19,1.0
104.58,730.0,-55.950000000000045,1.0
104.58,730.0,-33.569999999999936,1.0
104.58,730.0,-11.19,1.0
104.58,750.0,-55.950000000000045,1.0
104.58,750.0,-33.569999999999936,1.0
104.58,750.0,-11.19,1.0
104.58,770.0,-33.569999999999936,1.0
104.58,770.0,-11.19,1.0
104.58,790.0,-33.569999999999936,1.0
104.58,790.0,-11.19,1.0
104.58,810.0,-33.569999999999936,1.0
104.58,810.0,-11.19,1.0
104.58,830.0,-33.569999999999936,1.0
104.58,830.0,-11.19,1.0
104.58,850.0,-33.569999999999936,1.0
104.58,850.0,-11.19,1.0
104.58,870.0,-33.569999999999936,1.0
104.58,870.0,-11.19,1.0
104.58,890.0,-33.569999999999936,1.0
104.58,890.0,-11.19,1.0
104.58,910.0,-33.569999999999936,1.0
104.58,910.0,-11.19,1.0
104.58,930.0,-33.569999999999936,1.0
104.58,930.0,-11.19,1.0
104.58,950.0,-33.569999999999936,1.0
104.58,950.0,-11.19,1.0
104.58,970.0,-33.569999999999936,1.0
104.58,970.0,-11.19,1.0
104.58,990.0,-33.569999999999936,1.0
104.58,990.0,-11.19,1.0
134.46,10.0,-78.32999999999993,1.0
134.46,10.0,-55.950000000000045,1.0
134.46,10.0,-33.569999999999936,1.0
134.46,10.0,-11.19,1.0
134.46,30.0,-78.32999999999993,1.0
134.46,30.0,-55.950000000000045,1.0
134.46,30.0,-33.569999999999936,1.0
134.46,30.0,-11.19,1.0
134.46,50.0,-78.32999999999993,1.0
134.46,50.0,-55.950000000000045,1.0
134.46,50.0,-33.569999999999936,1.0
134.46,50.0,-11.19,1.0
134.46,70.0,-100.71000000000004,1.0
134.46,70.0,-78.32999999999993,1.0
134.46,70.0,-55.950000000000045,1.0
134.46,70.0,-33.569999999999936,1.0
134.46,70.0,-11.19,1.0
134.46,90.0,-100.71000000000004,1.0
134.46,90.0,-78.32999999999993,1.0
134.46,90.0,-55.950000000000045,1.0
134.46,90.0,-33.569999999999936,1.0
134.46,90.0,-11.19,1.0
134.46,110.0,-100.71000000000004,1.0
134.46,110.0,-78.32999999999993,1.0
134.46,110.0,-55.950000000000045,1.0
134.46,110.0,-33.569999999999936,1.0
134.46,110.0,-11.19,1.0
134.46,130.0,-100.71000000000004,1.0
134.46,130.0,-78.32999999999993,1.0
134.46,130.0,-55.950000000000045,1.0
134.46,130.0,-33.569999999999936,1.0
134.46,130.0,-11.19,1.0
134.46,150.0,-100.71000000000004,1.0
134.46,150.0,-78.32999999999993,1.0
134.46,150.0,-55.950000000000045,1.0
134.46,150.0,-33.569999999999936,1.0
134.46,150.0,-11.19,1.0
134.46,170.0,-100.71000000000004,1.0
134.46,170.0,-78.32999999999993,1.0
134.46,170.0,-55.950000000000045,1.0
134.46,170.0,-33.569999999999936,1.0
134.46,170.0,-11.19,1.0
134.46,190.0,-100.71000000000004,1.0
134.46,190.0,-78.32999999999993,1.0
134.46,190.0,-55.950000000000045,1.0
134.46,190.0,-33.569999999999936,1.0
134.46,190.0,-11.19,1.0
134.46,210.0,-100.71000000000004,1.0
134.46,210.0,-78.32999999999993,1.0
134.46,210.0,-55.950000000000045,1.0
134.46,210.0,-33.569999999999936,1.0
134.46,210.0,-11.19,1.0
134.46,230.0,-100.71000000000004,1.0
134.46,230.0,-78.32999999999993,1.0
134.46,230.0,-55.950000000000045,1.0
134.46,230.0,-33.569999999999936,1.0
134.46,230.0,-11.19,1.0
134.46,250.0,-100.71000000000004,1.0
134.46,250.0,-78.32999999999993,1.0
134.46,250.0,-55.950000000000045,1.0
134.46,250.0,-33.569999999999936,1.0
134.46,250.0,-11.19,1.0
134.46,270.0,-78.32999999999993,1.0
134.46,270.0,-55.950000000000045,1.0
134.46,270.0,-33.569999999999936,1.0
134.46,270.0,-11.19,1.0
134.46,290.0,-78.32999999999993,1.0
134.46,290.0,-55.950000000000045,1.0
134.46,290.0,-33.569999999999936,1.0
134.46,290.0,-11.19,1.0
134.46,310.0,-78.32999999999993,1.0
134.46,310.0,-55.950000000000045,1.0
134.46,310.0,-33.569999999999936,1.0
134.46,310.0,-11.19,1.0
134.46,330.0,-78.32999999999993,1.0
134.46,330.0,-55.950000000000045,1.0
134.46,330.0,-33.569999999999936,1.0
134.46,330.0,-11.19,1.0
134.46,350.0,-78.32999999999993,1.0
134.46,350.0,-55.950000000000045,1.0
134.46,350.0,-33.569999999999936,1.0
134.46,350.0,-11.19,1.0
134.46,370.0,-78.32999999999993,1.0
134.46,370.0,-55.950000000000045,1.0
134.46,370.0,-33.569999999999936,1.0
134.46,370.0,-11.19,1.0
134.46,390.0,-78.32999999999993,1.0
134.46,390.0,-55.950000000000045,1.0
134.46,390.0,-33.569999999999936,1.0
134.46,390.0,-11.19,1.0
134.46,410.0,-78.32999999999993,1.0
134.46,410.0,-55.950000000000045,1.0
134.46,410.0,-33.569999999999936,1.0
134.46,410.0,-11.19,1.0
134.46,430.0,-78.32999999999993,1.0
134.46,430.0,-55.950000000000045,1.0
134.46,430.0,-33.569999999999936,1.0
