X,Y,Z,formation
11.5,282.0,-133.0999999999999,4.0
11.5,282.0,-108.89999999999986,4.0
11.5,282.0,-84.70000000000005,4.0
11.5,282.0,-60.5,4.0
11.5,294.0,-568.7,4.0
11.5,294.0,-544.5,4.0
11.5,294.0,-520.3,4.0
11.5,294.0,-496.1,4.0
11.5,294.0,-471.9,4.0
11.5,294.0,-447.70000000000005,4.0
11.5,294.0,-423.5,4.0
11.5,294.0,-399.29999999999995,4.0
11.5,294.0,-375.1,4.0
11.5,294.0,-350.9,4.0
11.5,294.0,-326.70000000000005,4.0
11.5,294.0,-302.5,4.0
11.5,294.0,-278.29999999999995,4.0
11.5,294.0,-254.10000000000002,4.0
11.5,294.0,-229.89999999999998,4.0
11.5,294.0,-205.69999999999993,4.0
11.5,294.0,-181.5,4.0
11.5,294.0,-157.29999999999995,4.0
11.5,294.0,-133.0999999999999,4.0
11.5,294.0,-108.89999999999986,4.0
11.5,294.0,-84.70000000000005,4.0
11.5,294.0,-60.5,4.0
11.5,306.0,-568.7,4.0
11.5,306.0,-544.5,4.0
11.5,306.0,-520.3,4.0
11.5,306.0,-496.1,4.0
11.5,306.0,-471.9,4.0
11.5,306.0,-447.70000000000005,4.0
11.5,306.0,-423.5,4.0
11.5,306.0,-399.29999999999995,4.0
11.5,306.0,-375.1,4.0
11.5,306.0,-350.9,4.0
11.5,306.0,-326.70000000000005,4.0
11.5,306.0,-302.5,4.0
11.5,306.0,-278.29999999999995,4.0
11.5,306.0,-254.10000000000002,4.0
11.5,306.0,-229.89999999999998,4.0
11.5,306.0,-205.69999999999993,4.0
11.5,306.0,-181.5,4.0
11.5,306.0,-157.29999999999995,4.0
11.5,306.0,-133.0999999999999,4.0
11.5,306.0,-108.89999999999986,4.0
11.5,306.0,-84.70000000000005,4.0
11.5,306.0,-60.5,4.0
11.5,318.0,-568.7,4.0
11.5,318.0,-544.5,4.0
11.5,318.0,-520.3,4.0
11.5,318.0,-496.1,4.0
11.5,318.0,-471.9,4.0
11.5,318.0,-447.70000000000005,4.0
11.5,318.0,-423.5,4.0
11.5,318.0,-399.29999999999995,4.0
11.5,318.0,-375.1,4.0
11.5,318.0,-350.9,4.0
11.5,318.0,-326.70000000000005,4.0
11.5,318.0,-302.5,4.0
11.5,318.0,-278.29999999999995,4.0
11.5,318.0,-254.10000000000002,4.0
11.5,318.0,-229.89999999999998,4.0
11.5,318.0,-205.69999999999993,4.0
11.5,318.0,-181.5,4.0
11.5,318.0,-157.29999999999995,4.0
11.5,318.0,-133.0999999999999,4.0
11.5,318.0,-108.89999999999986,4.0
11.5,318.0,-84.70000000000005,4.0
11.5,318.0,-60.5,4.0
11.5,330.0,-568.7,4.0
11.5,330.0,-544.5,4.0
11.5,330.0,-520.3,4.0
11.5,330.0,-496.1,4.0
11.5,330.0,-471.9,4.0
11.5,330.0,-447.70000000000005,4.0
11.5,330.0,-423.5,4.0
11.5,330.0,-399.29999999999995,4.0
11.5,330.0,-375.1,4.0
11.5,330.0,-350.9,4.0
11.5,330.0,-326.70000000000005,4.0
11.5,330.0,-302.5,4.0
11.5,330.0,-278.29999999999995,4.0
11.5,330.0,-254.10000000000002,4.0
11.5,330.0,-229.89999999999998,4.0
11.5,330.0,-205.69999999999993,4.0
11.5,330.0,-181.5,4.0
11.5,330.0,-157.29999999999995,4.0
11.5,330.0,-133.0999999999999,4.0
11.5,330.0,-108.89999999999986,4.0
11.5,330.0,-84.70000000000005,4.0
11.5,330.0,-60.5,4.0
11.5,342.0,-568.7,4.0
11.5,342.0,-544.5,4.0
11.5,342.0,-520.3,4.0
11.5,342.0,-496.1,4.0
11.5,342.0,-471.9,4.0
11.5,342.0,-447.70000000000005,4.0
11.5,342.0,-423.5,4.0
11.5,342.0,-399.29999999999995,4.0
11.5,342.0,-375.1,4.0
11.5,342.0,-350.9,4.0
11.5,342.0,-326.70000000000005,4.0
11.5,342.0,-302.5,4.0
11.5,342.0,-278.29999999999995,4.0
11.5,342.0,-254.10000000000002,4.0
11.5,342.0,-229.89999999999998,4.0
11.5,342.0,-205.69999999999993,4.0
11.5,342.0,-181.5,4.0
11.5,342.0,-157.29999999999995,4.0
11.5,342.0,-133.0999999999999,4.0
11.5,342.0,-108.89999999999986,4.0
11.5,342.0,-84.70000000000005,4.0
11.5,342.0,-60.5,4.0
11.5,354.0,-568.7,4.0
11.5,354.0,-544.5,4.0
11.5,354.0,-520.3,4.0
11.5,354.0,-496.1,4.0
11.5,354.0,-471.9,4.0
11.5,354.0,-447.70000000000005,4.0
11.5,354.0,-423.5,4.0
11.5,354.0,-399.29999999999995,4.0
11.5,354.0,-375.1,4.0
11.5,354.0,-350.9,4.0
11.5,354.0,-326.70000000000005,4.0
11.5,354.0,-302.5,4.0
11.5,354.0,-278.29999999999995,4.0
11.5,354.0,-254.10000000000002,4.0
11.5,354.0,-229.89999999999998,4.0
11.5,354.0,-205.69999999999993,4.0
11.5,354.0,-181.5,4.0
11.5,354.0,-157.29999999999995,4.0
11.5,354.0,-133.0999999999999,4.0
11.5,354.0,-108.89999999999986,4.0
11.5,354.0,-84.70000000000005,4.0
11.5,354.0,-60.5,4.0
11.5,366.0,-568.7,4.0
11.5,366.0,-544.5,4.0
11.5,366.0,-520.3,4.0
11.5,366.0,-496.1,4.0
11.5,366.0,-471.9,4.0
11.5,366.0,-447.70000000000005,4.0
11.5,366.0,-423.5,4.0
11.5,366.0,-399.29999999999995,4.0
11.5,366.0,-375.1,4.0
11.5,366.0,-350.9,4.0
11.5,366.0,-326.70000000000005,4.0
11.5,366.0,-302.5,4.0
11.5,366.0,-278.29999999999995,4.0
11.5,366.0,-254.10000000000002,4.0
11.5,366.0,-229.89999999999998,4.0
