,X,Y,Z,grade,formation,borehole
340,462.0,899.0,-161.0,2.5409938812930952,5,44
341,462.0,899.0,-149.39999999999998,2.5409925251206165,5,44
342,462.0,899.0,-137.8,2.5409916492124007,5,44
343,462.0,899.0,-126.19999999999999,2.540991256055258,5,44
344,726.0,465.0,-230.6,2.5413978467284513,5,45
345,726.0,465.0,-219.0,2.5413974133190806,5,45
346,726.0,465.0,-207.39999999999998,2.541397010110305,5,45
347,726.0,465.0,-195.8,2.5413966380755357,5,45
348,726.0,465.0,-184.2,2.541396298108057,5,45
349,726.0,465.0,-172.60000000000002,2.5413959910168016,5,45
350,726.0,465.0,-161.0,2.541395717522539,5,45
351,726.0,465.0,-149.39999999999998,2.5413954782545334,5,45
352,726.0,465.0,-137.8,2.541395273747687,5,45
353,770.0,279.0,-219.0,2.5414268266664624,5,46
354,770.0,279.0,-207.39999999999998,2.5414266985493668,5,46
355,770.0,279.0,-195.8,2.541426578430949,5,46
356,770.0,279.0,-184.2,2.5414264665495447,5,46
357,770.0,279.0,-172.60000000000002,2.5414263631254603,5,46
358,770.0,279.0,-161.0,2.5414262683601287,5,46
359,770.0,279.0,-149.39999999999998,2.541426182435351,5,46
360,770.0,279.0,-137.8,2.541426105512629,5,46
361,770.0,279.0,-126.19999999999999,2.5414260377325713,5,46
362,770.0,279.0,-114.60000000000002,2.541425979214407,5,46
363,770.0,279.0,-103.0,2.541425930055588,5,46
364,682.0,155.0,-195.8,2.541431412522562,5,47
365,682.0,155.0,-184.2,2.541431359336211,5,47
366,682.0,155.0,-172.60000000000002,2.5414313108121145,5,47
367,682.0,155.0,-161.0,2.5414312670342114,5,47
368,682.0,155.0,-149.39999999999998,2.541431228077132,5,47
369,682.0,155.0,-137.8,2.5414311940059564,5,47
370,682.0,155.0,-126.19999999999999,2.5414311648760033,5,47
371,682.0,155.0,-114.60000000000002,2.5414311407326693,5,47
372,682.0,155.0,-103.0,2.541431121611286,5,47
373,682.0,155.0,-91.39999999999998,2.541431107537035,5,47
374,594.0,1209.0,-207.39999999999998,2.5389799693308657,5,48
375,594.0,1209.0,-195.8,2.53894987435848,5,48
376,594.0,1209.0,-184.2,2.5389243265998327,5,48
377,594.0,1209.0,-172.60000000000002,2.5389035069024,5,48
378,594.0,1209.0,-161.0,2.5388875605609242,5,48
379,594.0,1209.0,-149.39999999999998,2.538876595034724,5,48
380,594.0,1209.0,-137.8,2.5388706782974184,5,48
381,594.0,1209.0,-126.19999999999999,2.5388698378651564,5,48
382,682.0,279.0,-230.6,2.541423614044548,5,49
383,682.0,279.0,-219.0,2.541423474581703,5,49
384,682.0,279.0,-207.39999999999998,2.5414233447524035,5,49
385,682.0,279.0,-195.8,2.541423224813336,5,49
386,682.0,279.0,-184.2,2.541423115000461,5,49
387,682.0,279.0,-172.60000000000002,2.5414230155281103,5,49
388,682.0,279.0,-161.0,2.541422926588182,5,49
389,682.0,279.0,-149.39999999999998,2.5414228483494243,5,49
390,682.0,279.0,-137.8,2.541422780956824,5,49
391,682.0,279.0,-126.19999999999999,2.5414227245310794,5,49
392,682.0,279.0,-114.60000000000002,2.541422679168198,5,49
393,594.0,1023.0,-230.6,2.5404333194939763,5,50
394,594.0,1023.0,-219.0,2.5404202791802306,5,50
395,594.0,1023.0,-207.39999999999998,2.5404085744807663,5,50
396,594.0,1023.0,-195.8,2.5403982647581134,5,50
397,594.0,1023.0,-184.2,2.5403894022732945,5,50
398,594.0,1023.0,-172.60000000000002,2.540382031619771,5,50
399,594.0,1023.0,-161.0,2.5403761892409564,5,50
400,594.0,1023.0,-149.39999999999998,2.5403719030401564,5,50
401,594.0,1023.0,-137.8,2.5403691920904894,5,50
402,638.0,1643.0,-172.60000000000002,2.536353779592051,5,51
403,638.0,1643.0,-161.0,2.536313418039429,5,51
404,638.0,1643.0,-149.39999999999998,2.536286996951408,5,51
405,638.0,1643.0,-137.8,2.5362747579013813,5,51
406,682.0,2015.0,-207.39999999999998,2.5405268499915232,5,52
407,682.0,2015.0,-195.8,2.540516551182841,5,52
408,682.0,2015.0,-184.2,2.5405075909997037,5,52
409,682.0,2015.0,-172.60000000000002,2.5405000159600277,5,52
410,682.0,2015.0,-161.0,2.5404938646126514,5,52
411,682.0,2015.0,-149.39999999999998,2.540489167109212,5,52
412,682.0,2015.0,-137.8,2.540485944880049,5,52
413,374.0,1643.0,-207.39999999999998,2.539957066739177,5,53
414,374.0,1643.0,-195.8,2.539944287131092,5,53
415,374.0,1643.0,-184.2,2.5399335256691864,5,53
416,374.0,1643.0,-172.60000000000002,2.539924836373401,5,53
